eeg1,eeg2,eeg3,eeg4,focused,unfocused
-0.293630034,-4.424050808,-0.728642523,-0.103464849,1,0
-0.315449506,-4.424050808,-0.716091096,-0.095509745,1,0
-0.338165969,-4.424050808,-0.70639056,-0.090577558,1,0
-0.357428491,-4.424050808,-0.688513279,-0.089676432,1,0
-0.374580979,-4.424050808,-0.656074941,-0.094442748,1,0
-0.391757876,-4.424050808,-0.616299272,-0.107343644,1,0
-0.408838421,-4.424050808,-0.58355546,-0.128846973,1,0
-0.422504634,-4.424050808,-0.566439569,-0.154658362,1,0
-0.430267394,-4.424050808,-0.564706445,-0.177581295,1,0
-0.431704879,-4.424050808,-0.572217405,-0.194243625,1,0
-0.426603854,-4.424050808,-0.581855536,-0.206614256,1,0
-0.416047573,-4.424050808,-0.59051317,-0.217670649,1,0
-0.40346235,-4.424050808,-0.598750353,-0.228874922,1,0
-0.394052953,-4.424050808,-0.609081268,-0.24227199,1,0
-0.391072035,-4.424050808,-0.622368574,-0.259746462,1,0
-0.393584132,-4.424050808,-0.636941135,-0.279482871,1,0
-0.398222089,-4.424050808,-0.650584221,-0.29562369,1,0
-0.401152968,-4.424050808,-0.664136589,-0.303198636,1,0
-0.399073899,-4.424050808,-0.682163477,-0.303020835,1,0
-0.389808476,-4.424050808,-0.708712399,-0.305955678,1,0
-0.376474887,-4.424050808,-0.742362261,-0.314603746,1,0
-0.359879643,-4.424050808,-0.775005698,-0.32897079,1,0
-0.34288761,-4.424050808,-0.797305346,-0.346834719,1,0
-0.328201026,-4.424050808,-0.804444671,-0.366326749,1,0
-0.317292303,-4.424050808,-0.799402297,-0.385965407,1,0
-0.314249367,-4.424050808,-0.789858937,-0.405425549,1,0
-0.326669246,-4.424050808,-0.782609522,-0.426526248,1,0
-0.360952616,-4.424050808,-0.780917227,-0.450471252,1,0
-0.415499568,-4.424050808,-0.783053279,-0.471824974,1,0
-0.475302905,-4.424050808,-0.784573972,-0.471824974,1,0
-0.475302905,-4.424050808,-0.781025171,-0.471824974,1,0
-0.475302905,-4.424050808,-0.771778941,-0.471824974,1,0
-0.475302905,-4.424050808,-0.759829342,-0.471824974,1,0
-0.475302905,-4.424050808,-0.750524819,-0.471824974,1,0
-0.57725352,-4.424050808,-0.747669458,-0.471824974,1,0
-0.57881248,-4.424050808,-0.751227558,-0.109207012,1,0
-0.585890889,-4.424050808,-0.757051885,-0.13329044,1,0
-0.601467311,-4.424050808,-0.759780288,-0.148580551,1,0
-0.621663928,-4.424050808,-0.758539498,-0.156805426,1,0
-0.634647965,-4.424050808,-0.757838488,-0.162604243,1,0
-0.628515184,-4.424050808,-0.761385083,-0.170207426,1,0
-0.607346356,-4.424050808,-0.766905844,-0.181167901,1,0
-0.586492836,-4.424050808,-0.769976199,-0.193272829,1,0
-0.577661157,-4.424050808,-0.770069301,-0.202752039,1,0
-0.579426289,-4.424050808,-0.771724164,-0.207310289,1,0
-0.581688643,-4.424050808,-0.77911067,-0.207424745,1,0
-0.578214407,-4.424050808,-0.792063415,-0.204171687,1,0
-0.561830759,-4.424050808,-0.8060745,-0.210617706,1,0
-0.539998591,-4.424050808,-0.815087318,-0.20306699,1,0
-0.521074235,-4.424050808,-0.816938639,-0.182734028,1,0
-0.509018421,-4.424050808,-0.81438458,-0.159887642,1,0
-0.50273633,-4.424050808,-0.809549809,-0.1440548,1,0
-0.498665661,-4.424050808,-0.80038172,-0.137209252,1,0
-0.49508819,-4.424050808,-0.783271253,-0.133983254,1,0
-0.481321633,-4.424050808,-0.759864569,-0.129297495,1,0
-0.474771857,-4.424050808,-0.736697316,-0.122059152,1,0
-0.477950752,-4.424050808,-0.719095767,-0.110347621,1,0
-0.485137016,-4.424050808,-0.706069708,-0.094556026,1,0
-0.485281795,-4.424050808,-0.693302393,-0.077116691,1,0
-0.473969132,-4.424050808,-0.679432452,-0.060415819,1,0
-0.459200621,-4.424050808,-0.668034971,-0.044972021,1,0
-0.453297973,-4.424050808,-0.662720978,-0.030662669,1,0
-0.465515792,-4.424050808,-0.663909495,-0.022149857,1,0
-0.498541385,-4.424050808,-0.668448091,-0.027799288,1,0
-0.548375666,-4.424050808,-0.671376646,-0.053375911,1,0
-0.548375666,-4.424050808,-0.668888867,-0.053375911,1,0
-0.548375666,-4.424050808,-0.660727918,-0.053375911,1,0
-0.548375666,-4.424050808,-0.650927246,-0.053375911,1,0
-0.548375666,-4.424050808,-0.64413631,-0.053375911,1,0
-0.548375666,-4.424050808,-0.640956223,-0.053375911,1,0
-0.646333635,-4.424050808,-0.638615131,-0.280349672,1,0
-0.616596878,-4.424050808,-0.635051131,-0.272743106,1,0
-0.590085924,-4.424050808,-0.631171465,-0.262475282,1,0
-0.564706326,-4.424050808,-0.628898919,-0.247548372,1,0
-0.528673232,-4.424050808,-0.626437128,-0.232461691,1,0
-0.47702691,-4.424050808,-0.618086994,-0.223524198,1,0
-0.422372043,-4.424050808,-0.601597488,-0.222764239,1,0
-0.382625818,-4.424050808,-0.581628203,-0.227839187,1,0
-0.36639154,-4.424050808,-0.564462245,-0.23440659,1,0
-0.370181471,-4.424050808,-0.55151397,-0.239111751,1,0
-0.383205205,-4.424050808,-0.540272355,-0.241163865,1,0
-0.393507719,-4.424050808,-0.530354798,-0.241781756,1,0
-0.380339861,-4.424050808,-0.524973035,-0.238980711,1,0
-0.363703102,-4.424050808,-0.527731419,-0.23719649,1,0
-0.349658847,-4.424050808,-0.538353324,-0.235518157,1,0
-0.342068017,-4.424050808,-0.553205967,-0.225730211,1,0
-0.339688361,-4.424050808,-0.568786263,-0.201310441,1,0
-0.340094745,-4.424050808,-0.583786309,-0.16797483,1,0
-0.343779594,-4.424050808,-0.597561061,-0.139506668,1,0
-0.356109142,-4.424050808,-0.609749556,-0.125118524,1,0
-0.383089244,-4.424050808,-0.622783005,-0.123024337,1,0
-0.423389494,-4.424050808,-0.639729261,-0.125607356,1,0
-0.464782864,-4.424050808,-0.660655379,-0.126040682,1,0
-0.492476434,-4.424050808,-0.683265507,-0.123576626,1,0
-0.503214836,-4.424050808,-0.706245482,-0.120381214,1,0
-0.507100403,-4.424050808,-0.72961086,-0.118217207,1,0
-0.515437365,-4.424050808,-0.751737773,-0.115788646,1,0
-0.532491803,-4.424050808,-0.76873368,-0.108753473,1,0
-0.553616107,-4.424050808,-0.777807891,-0.094254136,1,0
-0.572657049,-4.424050808,-0.779240489,-0.085351147,1,0
-0.588035047,-4.424050808,-0.773762882,-0.082791142,1,0
-0.600124061,-4.424050808,-0.761195481,-0.094337963,1,0
-0.61216706,-4.424050808,-0.74302727,-0.122630201,1,0
-0.623531222,-4.424050808,-0.723885357,-0.159670681,1,0
-0.630238831,-4.424050808,-0.709787846,-0.188450754,1,0
-0.630290627,-4.424050808,-0.703873396,-0.197037116,1,0
-0.629246831,-4.424050808,-0.704929531,-0.187940553,1,0
-0.637803614,-4.424050808,-0.706460238,-0.172841713,1,0
-0.659345627,-4.424050808,-0.699185133,-0.157266989,1,0
-0.68201524,-4.424050808,-0.679948747,-0.140200526,1,0
-0.68201524,-4.424050808,-0.656036317,-0.140200526,1,0
-0.68201524,-4.424050808,-0.637930989,-0.140200526,1,0
-0.68201524,-4.424050808,-0.629243612,-0.140200526,1,0
-0.68201524,-4.424050808,-0.626330435,-0.140200526,1,0
-0.050957587,-4.424050808,-0.62434876,0.159418762,1,0
-0.065606527,-4.424050808,-0.621999264,0.12163537,1,0
-0.100090951,-4.424050808,-0.619725883,0.089288518,1,0
-0.142069787,-4.424050808,-0.617120624,0.071521342,1,0
-0.182405114,-4.424050808,-0.614187539,0.066858351,1,0
-0.217914462,-4.424050808,-0.610551417,0.064510189,1,0
-0.248022258,-4.424050808,-0.605139613,0.056222223,1,0
-0.273487538,-4.424050808,-0.596872568,0.042264059,1,0
-0.294952184,-4.424050808,-0.587853968,0.028671626,1,0
-0.31205231,-4.424050808,-0.582781315,0.020574436,1,0
-0.324216962,-4.424050808,-0.583316326,0.018973798,1,0
-0.324216962,-4.424050808,-0.586427748,0.018973798,1,0
-0.34079963,-4.424050808,-0.587360382,0.002514299,1,0
-0.374340475,-4.424050808,-0.585887015,-0.020418704,1,0
-0.433260888,-4.424050808,-0.584275603,-0.041980878,1,0
-0.511601627,-4.424050808,-0.583656251,-0.052999105,1,0
-0.585563183,-4.424050808,-0.584690273,-0.050661497,1,0
-0.630992949,-4.424050808,-0.588687837,-0.0424124,1,0
-0.643938541,-4.424050808,-0.595768273,-0.04081836,1,0
-0.63836211,-4.424050808,-0.602604747,-0.05438637,1,0
-0.62454468,-4.424050808,-0.604930341,-0.07738395,1,0
-0.607746661,-4.424050808,-0.601318181,-0.091098949,1,0
-0.607746661,-4.424050808,-0.595080554,-0.091098949,1,0
-0.607746661,-4.424050808,-0.588780105,-0.091098949,1,0
-0.607746661,-4.424050808,-0.585105181,-0.091098949,1,0
-0.607746661,-4.424050808,-0.586955726,-0.091098949,1,0
-0.607746661,-4.424050808,-0.593728006,-0.091098949,1,0
-0.607746661,-4.424050808,-0.603674293,-0.091098949,1,0
-0.607746661,-4.424050808,-0.608252585,-0.091098949,1,0
-0.607746661,-4.424050808,-0.611403048,-0.091098949,1,0
-0.607746661,-4.424050808,-0.608843029,-0.091098949,1,0
-0.607746661,-4.424050808,-0.601745069,-0.091098949,1,0
-0.607746661,-4.424050808,-0.590926766,-0.091098949,1,0
-0.607746661,-4.424050808,-0.578102529,-0.091098949,1,0
-0.607746661,-4.424050808,-0.553453922,-0.091098949,1,0
-0.607746661,-4.424050808,-0.536923468,-0.091098949,1,0
-0.607746661,-4.424050808,-0.526016593,-0.091098949,1,0
-0.607746661,-4.424050808,-0.510324061,-0.091098949,1,0
-0.607746661,-4.424050808,-0.481588691,-0.091098949,1,0
-0.607746661,-4.424050808,-0.439213574,-0.091098949,1,0
-0.607746661,-4.424050808,-0.394276023,-0.091098949,1,0
-0.607746661,-4.424050808,-0.36316824,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.346583903,-0.091098949,1,0
-0.607746661,-4.424050808,-0.334365577,-0.091098949,1,0
-0.607746661,-4.424050808,-0.319101512,-0.091098949,1,0
-0.607746661,-4.424050808,-0.300940126,-0.091098949,1,0
-0.607746661,-4.424050808,-0.283575028,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.274912536,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.27239114,-0.091098949,1,0
-0.607746661,-4.424050808,-0.323348373,-0.091098949,1,0
-0.607746661,-4.424050808,-0.370264828,-0.091098949,1,0
-0.607746661,-4.424050808,-0.413095087,-0.091098949,1,0
-0.607746661,-4.424050808,-0.450267613,-0.091098949,1,0
-0.607746661,-4.424050808,-0.478852332,-0.091098949,1,0
-0.607746661,-4.424050808,-0.497414768,-0.091098949,1,0
-0.607746661,-4.424050808,-0.498756051,-0.091098949,1,0
-0.607746661,-4.424050808,-0.521349013,-0.091098949,1,0
-0.607746661,-4.424050808,-0.598404706,-0.091098949,1,0
-0.607746661,-4.424050808,-0.756266117,-0.091098949,1,0
-0.607746661,-4.424050808,-0.775953948,-0.091098949,1,0
-0.607746661,-4.424050808,-0.79167825,-0.091098949,1,0
-0.607746661,-4.424050808,-0.801374495,-0.091098949,1,0
-0.607746661,-4.424050808,-0.805704474,-0.091098949,1,0
-0.607746661,-4.424050808,-0.807694197,-0.091098949,1,0
-0.607746661,-4.424050808,-0.824942648,-0.091098949,1,0
-0.607746661,-4.424050808,-0.830229998,-0.091098949,1,0
-0.607746661,-4.424050808,-0.822175443,-0.091098949,1,0
-0.607746661,-4.424050808,-0.8041538,-0.091098949,1,0
-0.607746661,-4.424050808,-0.785844028,-0.091098949,1,0
-0.607746661,-4.424050808,-0.775008857,-0.091098949,1,0
-0.041351642,-4.424050808,-0.769705772,-0.091098949,1,0
-0.073872663,-4.424050808,-0.760733366,0.481112719,1,0
-0.111021578,-4.424050808,-0.742402434,0.438372433,1,0
-0.146447435,-4.424050808,-0.718429387,0.438372433,1,0
-0.174973741,-4.424050808,-0.696135223,0.438372433,1,0
-0.190452799,-4.424050808,-0.678782105,0.438372433,1,0
-0.189748392,-4.424050808,-0.665566266,0.421250284,1,0
-0.180759773,-4.424050808,-0.653498054,0.417546839,1,0
-0.176211193,-4.424050808,-0.638892591,0.416185826,1,0
-0.183508784,-4.424050808,-0.621013165,0.410948455,1,0
-0.201280579,-4.424050808,-0.601803482,0.400849849,1,0
-0.22333701,-4.424050808,-0.58454299,0.387067795,1,0
-0.259956658,-4.424050808,-0.570095718,0.370489091,1,0
-0.306073278,-4.424050808,-0.555856884,0.319648921,1,0
-0.349210262,-4.424050808,-0.538517535,0.277607024,1,0
-0.37639606,-4.424050808,-0.520137727,0.255012482,1,0
-0.385910183,-4.424050808,-0.505529642,0.245158315,1,0
-0.387490839,-4.424050808,-0.49693808,0.236787245,1,0
-0.390212983,-4.424050808,-0.491612375,0.222691357,1,0
-0.399336964,-4.424050808,-0.48514536,0.209607393,1,0
-0.419230998,-4.424050808,-0.476384073,0.200553343,1,0
-0.456046045,-4.424050808,-0.467849553,0.185131311,1,0
-0.506612659,-4.424050808,-0.462114573,0.162651196,1,0
-0.554876804,-4.424050808,-0.460947543,0.135244444,1,0
-0.579390287,-4.424050808,-0.465296417,0.10688547,1,0
-0.576579273,-4.424050808,-0.475906938,0.080963023,1,0
-0.560640991,-4.424050808,-0.493007034,0.059207555,1,0
-0.545217097,-4.424050808,-0.515307128,0.043479707,1,0
-0.536109269,-4.424050808,-0.540878117,0.033025216,1,0
-0.536776781,-4.424050808,-0.569190621,0.023348387,1,0
-0.545774221,-3.359107018,-0.598566711,0.011061187,1,0
-0.551943302,-3.453196526,-0.626371086,-0.002166187,1,0
-0.541003704,-3.453196526,-0.650019825,-0.011396447,1,0
-0.51227212,-3.453196526,-0.669696093,-0.015057805,1,0
-0.478343815,-3.453196526,-0.688631773,-0.016687147,1,0
-0.451925933,-3.453196526,-0.709073067,-0.021716014,1,0
-0.435556293,-3.453196526,-0.729917943,-0.032707993,1,0
-0.427562654,-3.453196526,-0.748067975,-0.048317693,1,0
-0.426074058,-3.476436615,-0.759186029,-0.064133577,1,0
-0.431171358,-3.476436615,-0.759199202,-0.074610047,1,0
-0.440177888,-3.476436615,-0.747629702,-0.076760978,1,0
-0.448876947,-3.476436615,-0.729181945,-0.072091393,1,0
-0.453828335,-3.476436615,-0.713855267,-0.066886514,1,0
-0.452763945,-3.476436615,-0.708729565,-0.067146316,1,0
-0.44506669,-3.476436615,-0.713519514,-0.074222796,1,0
-0.434045434,-3.476436615,-0.722167671,-0.084476419,1,0
-0.427432477,-3.476436615,-0.727935791,-0.093265414,1,0
-0.431616396,-3.476436615,-0.729384482,-0.098895147,1,0
-0.444313109,-3.476436615,-0.728484631,-0.103118926,1,0
-0.455701917,-3.476436615,-0.725080371,-0.109152399,1,0
-0.457818031,-3.476436615,-0.716452658,-0.117875971,1,0
-0.461947739,-3.476436615,-0.701650858,-0.124358982,1,0
-0.45951423,-3.476436615,-0.684861958,-0.127932891,1,0
-0.451622158,-3.476436615,-0.672451019,-0.127500489,1,0
-0.437726885,-3.476436615,-0.668087602,-0.126302913,1,0
-0.418420643,-3.476436615,-0.671642482,-0.129931837,1,0
-0.396345884,-3.476436615,-0.680265367,-0.140699059,1,0
-0.37383008,-3.476436615,-0.687426746,-0.152941629,1,0
-0.353672355,-3.476436615,-0.688246489,-0.157293856,1,0
-0.339908093,-3.476436615,-0.683464408,-0.150063008,1,0
-0.335064828,-3.476436615,-0.677461326,-0.137051702,1,0
-0.33665815,-3.476436615,-0.671343148,-0.126952648,1,0
-0.33665815,-3.476436615,-0.663240671,-0.126952648,1,0
-0.33665815,-3.476436615,-0.650841892,-0.126952648,1,0
-0.33665815,-3.476436615,-0.634772003,-0.126952648,1,0
-0.33665815,-3.476436615,-0.616995156,-0.126952648,1,0
-0.33665815,-3.476436615,-0.601580083,-0.126952648,1,0
-0.148682415,-3.476436615,-0.593503118,-0.126952648,1,0
-0.165911958,-3.476436615,-0.59463954,0.01776842,1,0
-0.181120992,-3.476436615,-0.60128361,0.011580335,1,0
-0.196189553,-3.476436615,-0.605341136,0.013876885,1,0
-0.21405898,-3.476436615,-0.600886524,0.028946584,1,0
-0.231926143,-3.476436615,-0.588658214,0.047399167,1,0
-0.244470954,-3.476436615,-0.573926508,0.059688278,1,0
-0.248142809,-3.476436615,-0.561188877,0.064360127,1,0
-0.243501753,-3.476436615,-0.551700711,0.06694638,1,0
-0.233638167,-3.476436615,-0.545151591,0.073332675,1,0
-0.222588032,-3.476436615,-0.539659321,0.082727164,1,0
-0.214478418,-3.476436615,-0.535636544,0.089273691,1,0
-0.2151196,-3.476436615,-0.536222756,0.08887893,1,0
-0.225719377,-3.476436615,-0.543820798,0.091178641,1,0
-0.239606336,-3.476436615,-0.554553986,0.082835697,1,0
-0.252856493,-3.476436615,-0.559228897,0.070629492,1,0
-0.26622799,-3.476436615,-0.553018212,0.059862066,1,0
-0.281419426,-3.476436615,-0.541303873,0.051811952,1,0
-0.297165304,-3.476436615,-0.534089208,0.044166625,1,0
-0.310377032,-3.476436615,-0.537311316,0.033807259,1,0
-0.320825487,-3.476436615,-0.55030328,0.020839633,1,0
-0.33093968,-3.476436615,-0.567657948,0.009116801,1,0
-0.343816429,-3.476436615,-0.583617687,0.002338483,1,0
-0.361007154,-3.476436615,-0.595585346,-0.001205324,1,0
-0.382724017,-3.476436615,-0.604440331,-0.008950812,1,0
-0.407108068,-3.476436615,-0.613411129,-0.025740139,1,0
-0.428699881,-3.476436615,-0.624902248,-0.048154704,1,0
-0.440059215,-3.476436615,-0.638881505,-0.068696432,1,0
-0.456691921,-3.476436615,-0.65468663,-0.071246587,1,0
-0.467178822,-3.476436615,-0.673006594,-0.06724301,1,0
-0.471550345,-3.476436615,-0.695358813,-0.059558164,1,0
-0.469251215,-3.476436615,-0.719871223,-0.048926506,1,0
-0.459485024,-3.476436615,-0.741108,-0.037339658,1,0
-0.442467809,-3.476436615,-0.755086184,-0.029375916,1,0
-0.419549763,-3.476436615,-0.761389911,-0.027153475,1,0
-0.393328369,-3.476436615,-0.76019448,-0.028722279,1,0
-0.367285818,-3.476436615,-0.749781132,-0.032473393,1,0
-0.344237477,-3.476436615,-0.73121202,-0.042533204,1,0
-0.325723737,-3.476436615,-0.711609781,-0.068013921,1,0
-0.325723737,-3.476436615,-0.699570119,-0.068013921,1,0
-0.325723737,-3.476436615,-0.695888519,-0.068013921,1,0
-0.325723737,-3.476436615,-0.693014622,-0.068013921,1,0
-0.325723737,-3.476436615,-0.681864262,-0.068013921,1,0
-0.410644442,-3.476436615,-0.660962284,-0.068013921,1,0
-0.406213671,-3.476436615,-0.63566035,-0.051135663,1,0
-0.368553609,-3.476436615,-0.611480415,-0.04307529,1,0
-0.324543089,-3.476436615,-0.590477347,-0.044962179,1,0
-0.291108221,-3.476436615,-0.571793556,-0.053154495,1,0
-0.273286104,-3.476436615,-0.554946184,-0.065852873,1,0
-0.268422216,-3.476436615,-0.540187538,-0.080671214,1,0
-0.270521998,-3.476436615,-0.529009521,-0.094249241,1,0
-0.274328768,-3.476436615,-0.523764253,-0.105842836,1,0
-0.277498901,-3.476436615,-0.524329782,-0.116537519,1,0
-0.280584574,-3.476436615,-0.526081622,-0.127084732,1,0
-0.28362751,-3.476436615,-0.522735,-0.136113644,1,0
-0.291087925,-3.476436615,-0.514142811,-0.140456647,1,0
-0.282529235,-3.476436615,-0.507190347,-0.13723135,1,0
-0.25660488,-3.476436615,-0.50856626,-0.123943299,1,0
-0.223427147,-3.476436615,-0.517649353,-0.108052216,1,0
-0.196637675,-3.476436615,-0.528832257,-0.096707501,1,0
-0.184483707,-3.476436615,-0.538855076,-0.092848785,1,0
-0.18652463,-3.476436615,-0.548851013,-0.093291216,1,0
-0.195993185,-3.476436615,-0.560362935,-0.092037544,1,0
-0.206293002,-3.476436615,-0.57094878,-0.086701117,1,0
-0.214333385,-3.476436615,-0.57728374,-0.079580396,1,0
-0.219554573,-3.476436615,-0.579438329,-0.073842429,1,0
-0.223447993,-3.476436615,-0.5808267,-0.068893805,1,0
-0.227765813,-3.476436615,-0.584542513,-0.061309922,1,0
-0.233368158,-3.476436615,-0.592835605,-0.048858989,1,0
-0.241180688,-3.476436615,-0.607243538,-0.034012314,1,0
-0.251211345,-3.476436615,-0.62661618,-0.023465253,1,0
-0.266165674,-3.476436615,-0.64624244,-0.024132177,1,0
-0.291296542,-3.476436615,-0.660617352,-0.03831134,1,0
-0.328401446,-3.476436615,-0.667937934,-0.060461532,1,0
-0.372879416,-3.476436615,-0.669031799,-0.080536135,1,0
-0.414983481,-3.476436615,-0.662915826,-0.093359903,1,0
-0.447395414,-3.476436615,-0.649618208,-0.10166344,1,0
-0.471811652,-3.476436615,-0.635331452,-0.112495072,1,0
-0.485171527,-3.476436615,-0.628398001,-0.114875592,1,0
-0.494948149,-3.476436615,-0.633021712,-0.116418526,1,0
-0.504212916,-3.476436615,-0.645864785,-0.115288466,1,0
-0.515229821,-3.476436615,-0.66016537,-0.112714082,1,0
-0.527841926,-3.476436615,-0.671172798,-0.113221973,1,0
-0.538571179,-3.476436615,-0.677639544,-0.121725619,1,0
-0.543022394,-3.476436615,-0.679789782,-0.139463544,1,0
-0.542322278,-3.476436615,-0.678945363,-0.160267502,1,0
-0.54084444,-3.476436615,-0.676144123,-0.174719796,1,0
-0.541014552,-3.476436615,-0.67162174,-0.179702982,1,0
-0.544051826,-3.476436615,-0.666704476,-0.184304133,1,0
-0.544051826,-3.476436615,-0.663124681,-0.184304133,1,0
-0.544051826,-3.476436615,-0.66301769,-0.184304133,1,0
-0.544051826,-3.476436615,-0.665922999,-0.184304133,1,0
-0.544051826,-3.476436615,-0.668132007,-0.184304133,1,0
-0.544051826,-3.476436615,-0.66514641,-0.184304133,1,0
-0.006293241,-3.476436615,-0.655079007,-0.13587077,1,0
-0.01393627,-3.476436615,-0.640665412,-0.159627363,1,0
-0.035468139,-3.476436615,-0.626002371,-0.176924899,1,0
-0.06356518,-3.476436615,-0.614387929,-0.183136061,1,0
-0.092086293,-3.476436615,-0.607183039,-0.182781875,1,0
-0.118774474,-3.476436615,-0.6054672,-0.181433216,1,0
-0.143973157,-3.476436615,-0.608783066,-0.180691749,1,0
-0.167815149,-3.476436615,-0.614097178,-0.17479974,1,0
-0.18887113,-3.476436615,-0.617942154,-0.158759773,1,0
-0.205082834,-3.476436615,-0.618412137,-0.136454433,1,0
-0.216460571,-3.476436615,-0.616764665,-0.116765633,1,0
-0.216460571,-3.476436615,-0.615665734,-0.116765633,1,0
-0.232039198,-3.476436615,-0.61793679,-0.11708305,1,0
-0.255309403,-3.476436615,-0.624111891,-0.117660202,1,0
-0.292370588,-3.476436615,-0.632645369,-0.11670728,1,0
-0.34080562,-3.476436615,-0.641632557,-0.109352857,1,0
-0.390433341,-3.476436615,-0.650295496,-0.094662987,1,0
-0.429544508,-3.476436615,-0.659528494,-0.076552354,1,0
-0.454522401,-3.476436615,-0.669701457,-0.059206463,1,0
-0.469931751,-3.476436615,-0.679356456,-0.041940127,1,0
-0.479287326,-3.476436615,-0.68592447,-0.020194666,1,0
-0.479359597,-3.476436615,-0.689318061,0.011047264,1,0
-0.479359597,-3.476436615,-0.693367481,0.011047264,1,0
-0.479359597,-3.476436615,-0.701453507,0.011047264,1,0
-0.479359597,-3.476436615,-0.714425623,0.011047264,1,0
-0.479359597,-3.476436615,-0.73244822,0.011047264,1,0
-0.479359597,-3.476436615,-0.752353013,0.011047264,1,0
-0.206078991,-3.476436615,-0.764927208,0.190924525,1,0
-0.14204514,-3.476436615,-0.761099875,0.211878881,1,0
-0.111621648,-3.476436615,-0.743737161,0.224421337,1,0
-0.106576346,-3.476436615,-0.722586572,0.222924322,1,0
-0.115840495,-3.476436615,-0.703840137,0.21413818,1,0
-0.126571923,-3.476436615,-0.684894145,0.209530592,1,0
-0.123829305,-3.476436615,-0.658378184,0.217651665,1,0
-0.094019465,-3.476436615,-0.61917907,0.242970914,1,0
-0.033432618,-3.476436615,-0.567296207,0.284902841,1,0
0.044445507,-3.476436615,-0.508939028,0.333302945,1,0
0.117200159,-3.476436615,-0.452911943,0.374646991,1,0
0.168126747,-3.476436615,-0.407057345,0.400713444,1,0
0.191741958,-3.476436615,-0.373993129,0.411160707,1,0
0.214823753,-3.476436615,-0.350973308,0.425601572,1,0
0.234632537,-3.476436615,-0.334898978,0.442097455,1,0
0.250916243,-3.476436615,-0.325402051,0.457355738,1,0
0.266842276,-3.476436615,-0.323963761,0.471233547,1,0
0.287578046,-3.476436615,-0.329701006,0.487936646,1,0
0.317394674,-3.476436615,-0.339166433,0.512628496,1,0
0.35804671,-3.476436615,-0.348731548,0.546569884,1,0
0.408422858,-3.476436615,-0.357866615,0.586582065,1,0
0.464547664,-3.476436615,-0.369375527,0.628059208,1,0
0.519577563,-3.476436615,-0.387438774,0.664952517,1,0
0.519577563,-3.476436615,-0.416150302,0.664952517,1,0
0.519577563,-3.476436615,-0.456304103,0.664952517,1,0
0.519577563,-3.476436615,-0.505589366,0.664952517,1,0
0.519577563,-3.476436615,-0.558054924,0.664952517,1,0
0.519577563,-3.476436615,-0.607886672,0.664952517,1,0
0.519577563,-3.476436615,-0.651190639,0.664952517,1,0
0.519577563,-3.476436615,-0.685817003,0.664952517,1,0
0.519577563,-3.476436615,-0.711919904,0.664952517,1,0
0.519577563,-3.476436615,-0.730547965,0.664952517,1,0
0.519577563,-3.476436615,-0.742092133,0.664952517,1,0
0.519577563,-3.476436615,-0.745512664,0.664952517,1,0
0.519577563,-3.476436615,-0.741402745,0.664952517,1,0
0.519577563,-3.476436615,-0.734024227,0.664952517,1,0
0.519577563,-3.476436615,-0.729839146,0.664952517,1,0
0.519577563,-3.476436615,-0.732497633,0.664952517,1,0
0.519577563,-3.476436615,-0.739035964,0.664952517,1,0
0.519577563,-3.476436615,-0.744005024,0.664952517,1,0
0.519577563,-3.476436615,-0.741587937,0.664952517,1,0
0.519577563,-3.476436615,-0.730341792,0.664952517,1,0
-0.591200292,-3.476436615,-0.712616086,-0.055170652,1,0
-0.593239009,-3.476436615,-0.695183456,-0.01515394,1,0
