eeg1,eeg2,eeg3,eeg4,focused,
0.192479447,-4.424050808,-0.526391387,0.201167688,1,
-0.368412,#NAME?,-0.5277299,0.05504583,0,
0.07079313,-4.588984966,-0.59942168,0.171223536,1,
0.7797271,-3.3868291,-0.4321047,0.36824527,0,
-0.130454779,-3.476436615,-0.716322124,0.214681864,1,
-0.1658765,-5.7961431,0.27837601,0.84897435,0,
-0.133782655,-4.424050808,-0.589932024,0.318414301,1,
-0.212765396,-3.476436615,-0.618053794,0.217423812,1,
-0.1977874,-5.0988131,-0.8646594,0.14840874,0,
0.152505398,-3.476436615,-0.696162403,0.577229619,1,
0.513923585,-3.476436615,-0.407008678,0.09867128,1,
-0.409638107,-4.424050808,-0.949559987,0.160344705,1,
0.35823864,-3.3868291,-0.4502985,0.51659322,0,
-0.265336871,-3.476436615,-0.661067724,0.401759237,1,
-0.298140347,-3.476436615,-0.373214543,0.436963767,1,
0.32829469,#NAME?,-0.4155503,0.56468612,0,
-0.683939815,-3.476436615,-0.715952277,-0.14177078,1,
0.24243106,-3.7221296,-0.8059855,0.63167822,0,
0.156951144,-3.476436615,-0.604606688,0.16008018,1,
0.37148589,-3.3868291,-0.6741305,0.40388569,0,
0.052470163,-4.588984966,-0.564897954,0.147240654,1,
-0.109609485,-3.476436615,-0.878836632,0.294767022,1,
-0.25664261,-4.424050808,-0.524323642,0.050251655,1,
0.01328679,-3.7221296,-0.5271215,0.36184704,0,
-0.117491126,-4.588984966,-0.530625761,0.195202276,1,
-0.0963669,#NAME?,-0.885782,0.25525197,0,
-0.583797753,-3.476436615,-0.698404789,0.052416816,1,
0.15372598,-4.8409162,-0.6082591,1.06821525,0,
0.81051481,#NAME?,-0.1870399,1.01780498,0,
-0.406069279,-3.476436615,-0.689767063,0.177516744,1,
-0.409638107,-4.424050808,-0.965299666,0.160344705,1,
0.45181373,-3.3868291,-0.4313412,0.62012047,0,
0.74366862,#NAME?,-0.3633987,1.12614107,0,
-0.400261849,-3.476436615,-0.583118021,-0.209933236,1,
0.19880387,-3.7221296,-0.5778406,0.38776684,0,
-0.1226119,#NAME?,-0.2541265,-0.1349395,0,
-0.447634041,-3.476436615,-0.882345498,-0.009809768,1,
-0.391374648,-3.476436615,-0.528689086,0.085150562,1,
-0.1140109,-6.3638282,-0.6641384,0.17317165,0,
-0.339192897,-4.424050808,-0.723471105,0.199072152,1,
0.078360908,-3.476436615,-0.646172166,0.414558411,1,
0.087201,-5.1914659,0.32151443,1.30237806,0,
0.36853725,-3.3868291,-0.2839636,0.342383,0,
0.47227624,-3.7221296,-0.5227022,0.36184704,0,
-0.511573553,-3.476436615,-0.701307416,0.075658239,1,
0.366363257,-4.588984966,-0.292332739,0.861763656,1,
-0.18981871,-4.178809166,-0.918191135,0.059315052,1,
0.53945041,-5.3203087,-0.3993425,0.69339383,0,
-0.2592236,-5.7961431,-0.835748,0.0446992,0,
0.1791929,-3.3868291,-0.1832661,0.42800012,0,
0.2225645,-3.3868291,-0.4288144,0.86807668,0,
0.52024263,#NAME?,-0.1825107,0.89739853,0,
-0.242939621,-4.424050808,-0.36521855,0.173024058,1,
0.49191329,-5.0279942,-0.5673169,0.59716374,0,
-0.0080367,#NAME?,-0.6732201,0.35975271,0,
0.28736761,-3.3868291,-0.453348,0.66352391,0,
-0.296318293,-3.476436615,-0.908686697,0.098680146,1,
0.0362309,#NAME?,-0.6234734,0.6162675,0,
0.77655339,#NAME?,-0.313343,0.18182616,0,
-0.1377992,#NAME?,0.357968,0.0251179,0,
0.66954833,-4.9265018,-0.1411486,0.1062249,0,
0.434456706,-3.476436615,-0.756252408,0.396665335,1,
-0.440907627,-3.476436615,-0.659116685,0.261245489,1,
-0.171375453,-4.424050808,-0.732625782,-0.043186769,1,
-0.505671084,-3.476436615,-0.602870584,-0.27711761,1,
-0.227774784,-3.476436615,-0.745994866,0.078094229,1,
-0.225051463,-4.424050808,-0.384491861,0.011731482,1,
0.19681785,-3.7221296,-0.8738188,1.02103531,0,
-0.115840495,-3.476436615,-0.703840137,0.21413818,1,
-0.299860388,-3.476436615,-1.035998464,0.217167333,1,
1.08359265,-5.0279942,0.18328434,0.97700506,0,
0.185955361,-4.424050808,-0.482905835,0.467402667,1,
-0.1128611,-3.7221296,0.42132732,1.04508591,0,
0.22265209,#NAME?,-0.734984,0.443506,0,
0.05096813,-3.7221296,-0.7426159,0.33001256,0,
-0.160446897,-4.588984966,-0.225082606,-0.064068228,1,
-0.528044283,-3.476436615,-0.652778208,0.034096286,1,
-0.288110673,-4.424050808,-0.598290384,0.070918381,1,
1.09503281,-5.1914659,0.32151443,1.30237806,0,
-0.431063473,-4.424050808,-0.565731525,-0.060474172,1,
-0.1167468,#NAME?,-0.1826215,0.07130003,0,
-0.471550345,-3.476436615,-0.695358813,-0.059558164,1,
0.023477351,-4.588984966,-0.428456813,0.082628414,1,
0.087201,-5.1914659,-0.0212804,0.80840772,0,
1.08359265,-5.0279942,-0.5378172,0.97700506,0,
-0.309720635,-4.588984966,-0.487588823,0.558555365,1,
-0.341700971,-3.476436615,-0.70253253,0.073070809,1,
0.3015776,#NAME?,-0.2550885,0.8826704,0,
0.7797271,-3.3868291,-0.4641221,0.35729367,0,
0.11380427,#NAME?,-0.2522987,0.13810058,0,
-0.567523956,-4.424050808,-0.52283603,0.122509025,1,
-0.485906601,-3.476436615,-0.73404181,0.295510739,1,
-0.0555656,-4.0341382,-0.6500579,0.02382329,0,
-0.54370892,-4.424050808,-0.573905528,-0.016177077,1,
0.62562585,-4.8700461,-0.4890942,0.81937176,0,
-0.208440021,-3.476436615,-0.760876834,0.105797581,1,
-0.5779737,-5.7961431,-0.3108194,-0.2648622,0,
0.69071347,-3.3868291,-0.2772854,0.64978272,0,
-0.4332643,#NAME?,-0.4390177,0.13438486,0,
-0.560469568,-4.424050808,-0.385765344,0.101414837,1,
0.42854321,-3.476436615,-0.473879546,0.228754431,1,
-0.0558964,-3.7221296,-0.7193391,-0.0382496,0,
-0.409638107,-4.424050808,-0.965299666,0.160344705,1,
-0.162344635,-3.476436615,-0.760182321,0.147265747,1,
-0.476946115,-4.178809166,-0.748387754,-0.001592906,1,
-0.142510712,-3.476436615,-0.376746535,0.14214243,1,
-0.541637957,-4.424050808,-0.547059357,0.011228614,1,
-0.610818803,-3.476436615,-0.676330566,-0.009321223,1,
-0.378294408,-4.424050808,-0.546412766,0.201745272,1,
-0.083249852,-3.476436615,-0.707872689,0.322412789,1,
-0.037549462,-3.476436615,-0.557313442,0.256965041,1,
-0.413095087,-3.476436615,-0.709796786,0.129381552,1,
0.62562585,-4.8700461,-0.4603661,1.07814145,0,
-0.4370413,-4.9265018,-0.4259947,0.43095243,0,
0.087201,-5.1914659,-0.1208114,0.80840772,0,
0.32401577,#NAME?,-0.4748356,0.31859303,0,
-0.0649588,-3.7221296,-0.7514088,0.28915784,0,
0.62562585,-4.8700461,-0.6138507,1.07814145,0,
-0.550015628,-3.476436615,-0.682691991,-0.109756894,1,
0.59743249,-4.9265018,-0.2685301,0.79500002,0,
-0.387817889,-4.424050808,-0.661077976,0.027536584,1,
0.39351651,#NAME?,-0.1574602,0.8826828,0,
0.75417364,-5.3203087,-0.3286325,0.97510058,0,
-0.1480743,-5.0988131,-0.9571323,0.26296583,0,
-0.529582024,-3.476436615,-0.753446221,0.150508195,1,
-0.194024161,-4.424050808,-0.57147795,0.056668617,1,
0.156951144,-3.476436615,-0.591853261,0.16008018,1,
-0.41717732,-3.476436615,-0.506076872,0.029295817,1,
0.03880372,#NAME?,-0.6879169,0.36107314,0,
0.135838613,-3.476436615,-0.463014513,0.213084474,1,
-0.1355937,-3.7221296,-0.3346496,0.16094969,0,
-0.244220197,-4.424050808,-0.511314988,0.125694409,1,
-0.529238343,-3.476436615,-0.741638541,-0.213531375,1,
0.27414149,#NAME?,-0.3906619,0.69149613,0,
-0.325472236,-3.476436615,-0.614850521,0.12550351,1,
-0.674535871,-3.476436615,-0.668634117,-0.154926926,1,
0.332738876,-3.476436615,-0.488885224,0.103322506,1,
-0.5038036,-3.7221296,-0.726315,0.24890928,0,
-0.072234929,-3.476436615,-0.55214566,0.266687453,1,
-0.413642764,-4.424050808,-0.582328439,0.161268845,1,
-0.55662787,-3.476436615,-0.680603206,0.06505008,1,
-0.5038036,-3.7221296,-0.814611,0.00986132,0,
1.08359265,-5.0279942,0.18328434,0.97700506,0,
0.62562585,-4.8700461,-0.1348399,1.07814145,0,
1.23641002,-5.1914659,0.32151443,1.30237806,0,
-0.451784819,-3.476436615,-0.662973404,0.0858263,1,
0.025477408,-3.476436615,-0.501511216,0.09867128,1,
0.54351842,-3.3868291,-0.1810835,0.65110016,0,
-0.504663229,-4.424050808,-0.659504235,-0.202524796,1,
-0.092086293,-3.476436615,-0.607183039,-0.182781875,1,
-0.076680556,-3.476436615,-0.637481332,0.196284026,1,
-0.038760543,-3.476436615,-0.751285493,0.039425794,1,
0.04211953,#NAME?,-0.5042714,0.32058942,0,
-0.5202848,-5.7961431,-0.286881,-0.2088167,0,
0.08788795,-5.3203087,-0.7358063,0.63533938,0,
-0.1128611,-3.7221296,-0.4294146,0.45426956,0,
-0.56748575,-3.476436615,-0.662309825,-0.131095961,1,
-0.0360912,#NAME?,-0.5874616,0.41954255,0,
0.42854321,-3.476436615,-0.027464097,0.228754431,1,
-0.271223009,-4.424050808,-0.470142245,0.302269846,1,
-0.0568793,#NAME?,-0.6646833,0.05853294,0,
0.097827435,-4.588984966,-0.560804307,0.384529918,1,
0.00163425,-3.7221296,-0.7584198,0.57755226,0,
0.06874465,#NAME?,-0.6659383,0.35417718,0,
0.49191329,-5.0279942,-0.581635,0.59716374,0,
0.43394026,-3.3868291,-0.3816405,0.91021842,0,
-0.490627676,-4.178809166,-0.928044736,0.02751546,1,
-0.3338351,#NAME?,-0.48824,0.12797986,0,
-0.685481489,-3.476436615,-0.679806054,-0.021175928,1,
-0.2289612,-5.7961431,-0.761225,0.5244953,0,
0.387501866,-4.424050808,-0.53519696,0.002472189,1,
-0.6752038,-4.424050808,-0.807083011,-0.068172537,1,
0.64761782,-4.5582461,0.08450653,1.08978653,0,
0.29085404,-5.3203087,-0.5821295,0.80067182,0,
0.22901575,#NAME?,-0.7584929,0.47731012,0,
0.37330732,-3.3868291,-0.5922563,0.9793998,0,
0.04722554,-4.7102194,-0.7590489,0.56369507,0,
-0.562742054,-4.424050808,-0.338366568,0.07736361,1,
-0.263673604,-3.476436615,-0.763360143,0.263081729,1,
0.42854321,-3.476436615,-0.159052044,0.228754431,1,
0.26542506,-4.8700461,-0.2618039,0.36722687,0,
0.20001242,#NAME?,-0.4277865,0.31859303,0,
-0.503633857,-3.476436615,-0.658305585,0.080064967,1,
0.32401577,#NAME?,-0.4296149,0.31859303,0,
0.2667945,-5.3203087,-0.5548729,0.77678716,0,
-0.409638107,-4.424050808,-0.940742016,0.160344705,1,
0.62562585,-4.8700461,-0.7830048,1.07814145,0,
-0.0232535,-5.7961431,-0.282955,-0.0168912,0,
0.11703605,-3.7221296,-0.951744,0.9599297,0,
-0.625383675,-3.476436615,-0.574011207,0.189063549,1,
-0.2890978,-6.3080268,-0.434698,0.05051975,0,
-0.0862016,#NAME?,-0.5475197,0.18993692,0,
0.7797271,-3.3868291,-0.2178517,0.84286445,0,
0.63608778,-5.3203087,-0.7892559,0.62949234,0,
0.4851132,-3.3868291,-0.3260286,0.68081069,0,
1.23641002,-5.1914659,0.32151443,1.30237806,0,
0.96641374,-3.7221296,0.36575186,1.25325227,0,
1.08359265,-5.0279942,0.18328434,0.97700506,0,
0.82787341,-5.7961431,-0.5180632,0.07198721,0,
0.23801342,-3.3868291,-0.7422608,0.40362144,0,
-0.34780556,-3.476436615,-0.804998338,-0.15463005,1,
0.56752837,-3.3868291,0.0016696,0.78618449,0,
0.200279519,-4.178809166,-0.719058275,0.083947748,1,
0.570342302,-3.476436615,-0.700344026,0.402371585,1,
0.315394193,-3.476436615,0.369036645,0.625952423,1,
0.29085404,-5.3203087,-0.7386584,0.80067182,0,
-0.16363886,-4.424050808,-0.533012867,0.1743076,1,
-0.001479934,-4.424050808,-0.89177686,0.162075564,1,
0.62562585,-4.8700461,-0.2025398,1.07814145,0,
-0.1660112,-4.0341382,-0.7699905,0.13137281,0,
0.37148589,-3.3868291,-0.7117405,0.40388569,0,
0.04507686,-4.9265018,-0.5547575,0.28833291,0,
0.057871,-4.0341382,-0.6753771,0.46761572,0,
-0.598267078,-4.424050808,-0.599727213,0.181044668,1,
-0.453686982,-3.476436615,-0.837422431,0.242875963,1,
0.83846962,-5.0279942,-0.2478881,1.13269806,0,
0.26542506,-4.8700461,-0.5165539,0.36722687,0,
0.24080944,-3.3868291,-0.7044222,0.46452543,0,
-0.229764044,-3.476436615,-0.674758613,-0.08064121,1,
0.28523821,-6.3638282,-0.9226632,0.3638075,0,
-0.375453919,-3.476436615,-0.909826756,0.295165479,1,
-0.268422216,-3.476436615,-0.540187538,-0.080671214,1,
-0.149331436,-4.588984966,-0.514338613,0.07179945,1,
0.29386935,-3.3868291,-0.5562636,0.69724971,0,
0.01670172,-3.3410683,-0.8013848,0.43076524,0,
0.087201,-5.1914659,0.06743235,1.31871331,0,
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,
-0.291444331,-4.424050808,-0.479753196,-0.087955497,1,
-0.425729126,-3.476436615,-0.72499603,0.195478573,1,
0.019922866,-4.588984966,-0.574630439,0.505500555,1,
0.20928447,#NAME?,-0.5885598,0.48078793,0,
-0.422439158,-3.476436615,-1.119395494,-0.066492923,1,
0.1449842,#NAME?,-0.7905027,0.29218742,0,
0.634345949,-3.476436615,-0.654267967,0.390532076,1,
-0.229033768,-3.476436615,-0.852586567,0.129127026,1,
0.28627005,-3.3868291,-0.7741681,0.46452543,0,
-0.493646473,-3.476436615,-0.770266175,0.138633311,1,
0.01109726,-5.0988131,-0.7562498,0.04868346,0,
0.08667419,-5.0279942,-0.6521768,0.18182616,0,
0.674064994,-4.178809166,-0.034187302,0.058051091,1,
-0.0218237,-4.9265018,-0.3855197,0.02053999,0,
0.49191329,-5.0279942,-0.5673169,0.59716374,0,
0.02238401,-4.0341382,-0.62,0.06881502,0,
-0.459510326,-4.424050808,-0.528149664,-0.042741552,1,
-0.740251899,-3.476436615,-0.514467061,-0.014656019,1,
0.34964058,-5.7961431,-0.5736164,0.29864883,0,
-0.615500629,-4.588984966,-0.709540009,-0.003550782,1,
-0.219477534,-4.588984966,-0.770000637,0.121036954,1,
-0.464748263,-3.476436615,-0.703891575,0.044610225,1,
-0.485906601,-3.476436615,-0.992988646,0.295510739,1,
0.41476482,-6.3638282,-0.6151562,0.46992189,0,
-0.723367512,-4.178809166,-0.923496783,-0.013451012,1,
-0.2797672,-3.7221296,-0.876719,0.21721826,0,
-0.455345035,-3.476436615,-0.6757074,0.253092974,1,
-0.28108415,-4.424050808,-0.534152508,0.284429759,1,
-0.418462723,-4.424050808,-0.209142178,0.208645135,1,
-0.578504205,-4.178809166,-0.873580515,0.204216212,1,
0.34886298,-3.3868291,-0.4246387,0.342383,0,
0.32829469,#NAME?,-0.3008612,0.56468612,0,
-0.0408312,-4.0341382,-0.6804857,0.07277223,0,
0.63330287,-4.8700461,-0.4151879,1.13389885,0,
0.67503512,-3.3868291,-0.3616262,0.77773023,0,
0.483214259,-3.476436615,-0.77561152,0.443534076,1,
-0.635063887,-3.476436615,-0.716293097,-0.063225299,1,
-0.1128611,-3.7221296,0.51390958,1.04508591,0,
-0.450784653,-4.424050808,-0.847029686,-0.189452663,1,
-0.176281646,-4.588984966,-0.605013072,0.138928905,1,
0.08093584,#NAME?,-0.6416153,0.28947678,0,
1.0341953,-4.5582461,0.0999345,1.01966798,0,
-0.234397933,-4.424050808,-0.766681433,0.094563097,1,
0.0938805,#NAME?,-0.5004323,0.54952437,0,
0.08667419,#NAME?,-0.6164304,0.18182616,0,
-0.4416124,-4.9265018,-0.4419548,0.47420901,0,
0.0288724,-5.0988131,-0.7447347,0.25329143,0,
0.32401577,#NAME?,-0.1688304,0.31859303,0,
-0.54024905,-3.476436615,-0.674734056,-0.033499278,1,
-0.2088671,#NAME?,-0.7841117,0.26989675,0,
-0.359819353,-4.424050808,-0.449093401,0.1730344,1,
0.56290233,-3.3868291,-0.2428545,0.63912624,0,
0.56087011,-3.3868291,-0.5087717,0.64988363,0,
0.74366862,#NAME?,-0.3450961,1.12614107,0,
0.04507686,-4.9265018,-0.346646,0.28833291,0,
-0.469078422,-4.424050808,-0.836523056,-0.087720506,1,
0.31120464,-3.3868291,-0.3945392,0.66352391,0,
-0.40552637,-3.476436615,-0.994671702,0.337024331,1,
-0.1126923,-5.7961431,-0.4658993,0.49932867,0,
0.22901575,#NAME?,-0.8011544,0.47731012,0,
0.423308581,-4.424050808,-0.445892543,0.385088533,1,
-0.0008792,-3.3868291,-0.7375636,0.25374851,0,
-0.383690447,-4.424050808,-0.658503652,0.018974163,1,
-0.461590558,-4.424050808,-0.680989742,-0.194099829,1,
-0.648927569,-3.476436615,-0.689538002,0.10943523,1,
0.45836961,-4.9265018,-0.1434645,0.18170482,0,
0.02997434,-5.0279942,-0.7775201,0.21095626,0,
0.37148589,-3.3868291,-0.7112849,0.40388569,0,
0.24359854,-5.1914659,-0.694093,0.67888051,0,
0.36643663,-3.476436615,-0.741266072,0.327481002,1,
-0.312204778,-3.476436615,-0.702283025,0.104838535,1,
-0.534000278,-4.424050808,-0.699144363,-0.070805617,1,
-0.44400543,-3.476436615,-0.653384924,-0.081810951,1,
-0.1277268,#NAME?,-0.6026204,0.07449122,0,
0.4395456,-5.0279942,-0.6146159,0.69448197,0,
-0.380485147,-4.588984966,-0.666826606,0.376001,1,
-0.356913149,-3.476436615,-0.861253381,0.253639847,1,
-0.405261576,-4.424050808,-0.44004035,0.133966684,1,
-0.218104273,-4.424050808,-0.367747307,-0.021126943,1,
0.004907715,-4.424050808,-0.461556047,-0.107081845,1,
-0.584439993,-3.476436615,-0.673840225,-0.093482479,1,
-0.2802877,#NAME?,-0.317064,0.18996607,0,
-0.234620377,-4.424050808,-0.617690444,0.122618869,1,
-0.2318391,-3.3868291,-0.6452334,0.28447601,0,
0.13367216,#NAME?,-0.8525305,0.18720409,0,
-0.1705207,#NAME?,-0.4733816,0.45007259,0,
-0.567798734,-3.476436615,-0.589206398,-0.028198127,1,
0.26823106,#NAME?,-0.5361685,0.37480247,0,
-0.442243636,-4.424050808,-0.652725935,-0.021739889,1,
-0.613454521,-4.424050808,-0.600569487,0.150165826,1,
-0.221996218,-4.588984966,-0.68945837,0.065953277,1,
-0.200200155,-4.424050808,-0.521390736,0.086468361,1,
-0.399282157,-4.424050808,-0.737975895,-0.006737715,1,
-0.619795144,-4.424050808,-0.695586383,-0.225456655,1,
1.08359265,-5.0279942,0.18328434,0.97700506,0,
0.05900835,-5.1914659,-0.0071446,0.80840772,0,
0.09193595,#NAME?,-0.4797372,0.11379492,0,
0.49191329,-5.0279942,-0.1986191,0.59716374,0,
0.01763969,-4.9265018,-0.3969422,0.09467597,0,
0.33890709,-5.3203087,-0.5998575,0.70744693,0,
-0.176519692,-4.424050808,-0.416076899,0.13863121,1,
-0.38923803,-3.476436615,-0.770756066,0.01362373,1,
-0.067079663,-3.476436615,-0.619101822,0.144613624,1,
0.16944505,#NAME?,-0.8444534,0.52588898,0,
0.48380917,-5.1914659,-0.1907074,0.70642602,0,
-0.171502709,-4.424050808,-0.400597721,0.012765138,1,
0.1525341,#NAME?,-0.654009,0.39752916,0,
0.08873022,#NAME?,-0.1830742,0.28964338,0,
-0.111621648,-3.476436615,-0.743737161,0.224421337,1,
0.43158609,-5.3203087,-0.4992209,0.77678716,0,
-0.142235,#NAME?,-0.7606729,0.46518427,0,
-0.119613484,-4.424050808,-0.883903205,0.198281735,1,
-0.049475513,-3.476436615,-0.724922001,0.269520193,1,
-0.101954356,-3.476436615,-0.917175949,0.043712508,1,
0.63434446,#NAME?,0.05666343,0.28964338,0,
0.29375181,-3.3868291,-0.2817322,0.38089684,0,
0.13328968,-5.0988131,-0.6418109,0.23364271,0,
0.219578192,-4.424050808,0.061219763,0.777465165,1,
0.31624195,-3.3868291,-0.7142333,0.3734743,0,
0.07807247,-5.0988131,-0.6661499,0.21290742,0,
0.62562585,-4.8700461,-0.5623979,1.06247091,0,
0.703395247,-4.178809166,-0.175846934,0.239116743,1,
0.23312695,#NAME?,-0.4013278,0.21076153,0,
-0.288466454,-4.424050808,-0.610862613,0.063701972,1,
0.26542506,-4.8700461,-0.2553929,0.36722687,0,
-0.639265895,-4.424050808,-0.822816432,-0.037893351,1,
0.04507686,-4.9265018,-0.5391603,0.28833291,0,
0.82787341,-5.7961431,-0.6150407,-0.0177788,0,
-0.6719568,-5.7961431,-0.2514717,-0.3156858,0,
0.1870133,#NAME?,-0.6840913,0.39072275,0,
-0.0473581,-4.0341382,-0.65128,0.03900472,0,
-0.533838212,-4.424050808,-0.706642091,-0.130859286,1,
0.11004726,-3.7221296,-0.9208872,0.90278435,0,
0.422364801,-4.424050808,-0.374240667,0.417583704,1,
-0.427281022,-4.424050808,-0.733061552,-0.029461406,1,
-0.101954356,-3.476436615,-0.911032379,0.043712508,1,
-0.609040201,-3.476436615,-0.996873558,0.205720156,1,
-0.400310606,-3.476436615,-0.513876677,0.174120575,1,
-0.1128611,-3.7221296,-0.5666022,0.45426956,0,
-0.1610305,#NAME?,-0.7395031,0.40379089,0,
0.06686979,-4.8700461,-0.8828882,0.47170389,0,
0.89740103,-5.3203087,0.05881219,0.96714503,0,
-0.609040201,-3.476436615,-0.964392364,0.205720156,1,
0.59743249,-4.9265018,-0.3017016,0.79500002,0,
-0.0606687,-4.9265018,-0.5115753,0.63020349,0,
-0.427522451,-4.178809166,-0.823249996,0.235453337,1,
-0.450030833,-3.476436615,-0.452456027,-0.025425943,1,
0.62562585,-4.8700461,-0.5349533,0.50123519,0,
-0.014853136,-4.424050808,-0.473486215,0.459426999,1,
-0.3975275,#NAME?,-0.5254722,-0.0660251,0,
0.76129228,-4.9265018,0.04243843,0.69672406,0,
0.59743249,-4.9265018,-0.2171494,0.72162902,0,
0.26542506,-4.8700461,-0.4920481,0.36722687,0,
0.0747246,-4.7642632,-0.5221042,1.06821525,0,
-0.570048153,-3.476436615,-0.966138244,0.188984513,1,
0.08667419,-5.0279942,-0.7653394,0.18182616,0,
-0.507114708,-3.476436615,-0.596670806,0.715867102,1,
-0.194024161,-4.424050808,-0.541411817,0.056668617,1,
0.149063602,-4.178809166,-0.357400388,0.205968708,1,
-0.634572446,-3.476436615,-0.646642029,-0.079265885,1,
-0.202471793,-4.424050808,-0.360538065,-0.001976727,1,
-0.4092945,#NAME?,-0.2997604,0.09297781,0,
0.00415361,-3.7221296,-0.7528942,0.13149545,0,
0.29992497,-5.3203087,-0.571308,0.7521432,0,
-0.648134351,-4.178809166,-0.990928769,0.039358359,1,
-0.1278222,-5.7961431,-0.1250006,0.84897435,0,
0.28719825,#NAME?,-0.4332606,0.62517911,0,
0.08283992,#NAME?,-0.6834185,0.31037778,0,
0.078360908,-3.476436615,-0.714565694,0.414558411,1,
-0.377731293,-4.424050808,-0.294235796,-0.041295119,1,
-0.084578142,-4.424050808,-0.559328794,0.431912392,1,
0.46239111,-5.0279942,-0.5518768,0.6890595,0,
-0.1285059,-3.7221296,-0.5227022,0.36184704,0,
0.021367872,-4.424050808,-0.511409044,0.10437721,1,
0.32401577,#NAME?,-0.8398788,0.28964338,0,
0.62562585,-4.8700461,-0.4163364,1.07814145,0,
0.087201,-5.1914659,0.32151443,1.30237806,0,
0.1791929,-3.3868291,-0.1832661,0.42800012,0,
-0.007996661,-3.476436615,-0.701184928,0.18115288,1,
0.13363938,-3.476436615,-0.968006611,0.432631433,1,
-0.061676659,-3.476436615,-0.390900195,0.318875164,1,
0.62562585,-4.8700461,-0.4325285,1.07814145,0,
0.13367216,#NAME?,-0.8102575,0.18720409,0,
-0.616503596,-4.424050808,-0.501439333,-0.065534435,1,
-0.469860584,-3.476436615,-0.810775101,0.149068445,1,
0.087201,-5.1914659,-0.0851673,0.80840772,0,
-0.0470197,-5.0988131,-0.646011,0.33988205,0,
0.62562585,-4.8700461,-0.3606937,1.07814145,0,
0.1087665,#NAME?,-0.7045649,0.44184151,0,
-0.354652047,-4.424050808,-0.434542239,0.090326659,1,
0.149063602,-4.178809166,-0.470670491,0.205968708,1,
-0.780016422,-4.588984966,-0.605083525,0.126900911,1,
-0.400766194,-4.424050808,-0.715406895,0.008613487,1,
0.0288724,-5.0988131,-0.6237148,0.25329143,0,
-0.064314,-5.7961431,-0.4982708,0.10716916,0,
0.62562585,-4.8700461,-0.4667981,0.88167143,0,
0.003290926,-3.476436615,-0.630550325,0.368061811,1,
0.149063602,-4.178809166,-0.430347383,0.205968708,1,
0.11287162,#NAME?,-0.4329376,0.74716288,0,
-0.40552637,-3.476436615,-0.893776655,0.337024331,1,
0.43905899,-5.0279942,-0.6152356,0.70079201,0,
-0.42377916,-4.588984966,-0.54820621,0.107480578,1,
0.08954793,#NAME?,-0.6374149,0.33418164,0,
-0.1475616,#NAME?,-0.7773495,0.51200813,0,
-0.323677868,-4.588984966,-0.292332739,0.034798451,1,
0.071920447,-3.476436615,-0.677642345,0.119089112,1,
0.63608778,-5.3203087,-0.7606245,0.62949234,0,
0.01340543,#NAME?,-0.7629348,0.59744668,0,
-0.616626024,-4.424050808,-0.618336916,0.007866188,1,
-0.431778461,-4.424050808,-0.852584839,-0.209173977,1,
-0.052881345,-3.476436615,-0.626144111,0.121292353,1,
0.74366862,#NAME?,0.01271903,1.12614107,0,
-0.398893446,-4.588984966,-0.614548504,-0.096306317,1,
0.34116918,-4.5582461,-0.5964348,0.7791757,0,
0.96641374,-3.7221296,-0.3694918,1.06821525,0,
0.20967959,-3.7221296,-0.5655055,0.37124094,0,
-0.450030833,-3.476436615,-0.494459718,-0.025425943,1,
-0.418462723,-4.424050808,-0.214284807,0.208645135,1,
-0.484788656,-3.476436615,-0.711453378,0.038484387,1,
-0.550015628,-3.476436615,-0.682060361,-0.109756894,1,
0.639850795,-3.476436615,-0.548804104,0.390532076,1,
-0.448453337,-4.424050808,-0.685868502,-0.123956367,1,
0.08098914,#NAME?,-0.7200359,0.40264431,0,
0.11791566,-4.8700461,-0.763687,0.40764982,0,
0.274012804,-4.424050808,-0.399345726,0.787590206,1,
0.00578751,#NAME?,-0.559286,0.01811682,0,
0.00163425,-3.7221296,-0.63098,0.57755226,0,
-0.380485147,-4.588984966,-0.553893566,0.376001,1,
0.13869777,#NAME?,-0.4430366,0.41161796,0,
0.27794632,-3.3868291,-0.5709268,0.7194702,0,
0.073440649,-4.424050808,-0.374594599,0.507461011,1,
-0.502645969,-4.424050808,-0.659555972,-0.059919465,1,
-0.62454468,-4.424050808,-0.604930341,-0.07738395,1,
0.03864384,-5.0279942,-0.811086,0.21095626,0,
-0.538872123,-4.588984966,-0.664568901,-0.027033567,1,
-0.188916951,-4.424050808,-0.525191903,0.053909559,1,
0.31624195,-3.3868291,-0.7090914,0.3734743,0,
-0.1128611,-3.7221296,-0.1568366,1.04508591,0,
-0.557428896,-4.588984966,-0.674328029,0.08634191,1,
0.77655339,#NAME?,-0.2611411,0.18182616,0,
-0.167612478,-3.476436615,-0.485414445,0.147390902,1,
-0.237001657,-3.476436615,-0.623728216,0.155279651,1,
0.06958107,-3.7221296,-0.9432213,0.3485662,0,
0.74366862,#NAME?,-0.370051,1.12614107,0,
-0.0061396,-5.0988131,-0.527815,0.15435371,0,
-0.246435,#NAME?,-0.4573955,-0.0145584,0,
-0.630491018,-3.476436615,-0.532052875,-0.05819973,1,
-0.438751638,-3.476436615,-0.673067033,0.074193142,1,
